val_loss,loss,lr
4107.052376509092,13484.86350952244,0.0010000000474974513
1613.3114877285373,3960.1554160599794,0.0010000000474974513
1214.5411783530717,2156.0063833118697,0.0010000000474974513
958.3714233786578,1404.8370431109902,0.0010000000474974513
731.6293701754087,1033.1436127115248,0.0010000000474974513
644.4166009414746,761.9478509315962,0.0010000000474974513
500.3441102432712,598.5426263413395,0.0010000000474974513
398.47985034451386,491.2194238720971,0.0010000000474974513
364.71213559391765,405.86062081978486,0.0010000000474974513
302.69177474126525,339.3011096306116,0.0010000000474974513
228.63276320610592,287.40175667496146,0.0010000000474974513
211.73507986387122,253.41727470810187,0.0010000000474974513
190.14022502080437,210.07595187122223,0.0010000000474974513
106.05319401872936,193.22615171953768,0.0010000000474974513
123.94479059604468,171.56187106784472,0.0010000000474974513
143.24357711719216,141.56787453504307,0.0010000000474974513
122.22839753313171,133.23589578866026,0.0010000000474974513
106.1578839276288,118.03634125568387,0.0010000000474974513
109.74262881620132,105.71104040422193,0.0010000000474974513
94.22815445989417,97.29109345438337,0.0010000000474974513
142.03269839627944,89.43512059079546,0.0010000000474974513
96.84456826166053,84.70927620083444,0.0010000000474974513
76.13222771721917,73.83432849235804,0.0010000000474974513
66.67509943199461,74.63808516440395,0.0010000000474974513
62.77342304175154,66.846965458212,0.0010000000474974513
59.231955450934336,63.664767045011345,0.0010000000474974513
62.31609567663438,60.4085399505209,0.0010000000474974513
52.53600091737101,52.17043657833091,0.0010000000474974513
53.0487712380996,50.74133462390586,0.0010000000474974513
41.5224534415289,49.089032151499296,0.0010000000474974513
45.413977497143286,45.86763391218432,0.0010000000474974513
40.2171947012266,40.555989037665334,0.0010000000474974513
40.46511481789982,39.09101090845692,0.0010000000474974513
39.26230034881252,37.83732144647776,0.0010000000474974513
42.252179465725995,36.67835047997435,0.0010000000474974513
34.95562613749542,34.663679990716155,0.0010000000474974513
34.22161723320359,36.21109265691149,0.0010000000474974513
32.8555872906562,33.47832290512002,0.0010000000474974513
31.863160222816163,31.30407512757399,0.0010000000474974513
26.97825236843576,29.88677072935769,0.0010000000474974513
28.99142990961363,28.105411445898476,0.0010000000474974513
25.768840680630294,27.25676382120083,0.0010000000474974513
26.76688768905373,26.51403899106927,0.0010000000474974513
25.336815165412066,25.0178864911467,0.0010000000474974513
25.51688232785757,24.902717983153245,0.0010000000474974513
23.869814364822947,23.949106392677443,0.0010000000474974513
22.914860596527923,23.469628493115597,0.0010000000474974513
22.759121383885322,22.226489179845704,0.0010000000474974513
22.24551005886545,20.798224004059914,0.0010000000474974513
23.758608913573248,21.61993023148718,0.0010000000474974513
19.77216137156767,20.64207858187945,0.0010000000474974513
20.26663198001055,20.243215459347145,0.0010000000474974513
19.191599359193933,20.098991768193972,0.0010000000474974513
21.69798252123907,20.743441179196353,0.0010000000474974513
18.9540314454532,18.60450410954917,0.0010000000474974513
19.404294358148864,18.990457750617665,0.0010000000474974513
18.189729966495676,18.598911352613147,0.0010000000474974513
16.997256747489892,17.76159354906672,0.0010000000474974513
17.616460509065224,18.0748626780678,0.0010000000474974513
17.98036516489778,16.92596487674101,0.0010000000474974513
18.055814879497778,17.892746706539146,0.0010000000474974513
17.60255438800078,16.859400201795992,0.0010000000474974513
20.249775824372453,16.443153085611534,0.0010000000474974513
16.225279388063854,16.58473478748916,0.0010000000474974513
16.71538816612741,15.74714028247185,0.0010000000474974513
16.701210810383856,15.533712019655232,0.0010000000474974513
16.378244233245123,15.416137998516707,0.0010000000474974513
14.68607351851956,15.128751940716032,0.0010000000474974513
15.61333164008888,15.303694595091962,0.0010000000474974513
15.31643054519435,14.754374212087274,0.0010000000474974513
14.584954869766115,15.159600294467147,0.0010000000474974513
15.658816284519311,14.479491319708648,0.0010000000474974513
14.023491433390753,14.743835663552758,0.0010000000474974513
14.117381061014196,14.120005046751878,0.0010000000474974513
14.038721287762227,14.221740015428702,0.0010000000474974513
14.101846444777351,14.201315295070806,0.0010000000474974513
14.564080427864209,13.375980875318463,0.0010000000474974513
13.58719972510406,13.611166077287475,0.0010000000474974513
13.278345503754002,14.103216174251882,0.0010000000474974513
14.073025347128961,12.982531216710269,0.0010000000474974513
13.389113103263139,13.836440094579638,0.0010000000474974513
13.195400802054353,13.282541473675446,0.0010000000474974513
13.421781109323183,13.230122053912588,0.0010000000474974513
13.094702722158265,13.425920802350145,0.0010000000474974513
12.855505250406189,13.310286353879732,0.0010000000474974513
13.236947318897338,12.921057737704452,0.0010000000474974513
12.919376007892748,12.770676491871045,0.0010000000474974513
